StudyID,MetricID,GroupLevel,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate
AA-AA-000-0000,kri0008,Site,139,219,14536,0.0150660429279031,-0.928471028603614,0,2006-12-01
AA-AA-000-0000,kri0008,Site,8,66,4419,0.0149355057705363,-0.547864882451186,0,2006-12-01
AA-AA-000-0000,kri0008,Site,170,48,3259,0.01472844430807,-0.519448816176282,0,2006-12-01
AA-AA-000-0000,kri0008,Site,87,4,272,0.0147058823529412,-0.151608001575744,0,2006-12-01
AA-AA-000-0000,kri0008,Site,163,26,1786,0.0145576707726764,-0.414429372682812,0,2006-12-01
AA-AA-000-0000,kri0008,Site,167,41,2818,0.0145493257629524,-0.522406049372773,0,2006-12-01
AA-AA-000-0000,kri0008,Site,128,5,349,0.0143266475644699,-0.201072952331886,0,2006-12-01
AA-AA-000-0000,kri0008,Site,43,93,6503,0.0143010918037829,-0.876491225137248,0,2006-12-01
AA-AA-000-0000,kri0008,Site,54,61,4270,0.0142857142857143,-0.714400772997551,0,2006-12-01
AA-AA-000-0000,kri0008,Site,59,38,2674,0.0142109199700823,-0.58135662573163,0,2006-12-01
AA-AA-000-0000,kri0008,Site,173,113,8053,0.0140320377499069,-1.0753649632112,0,2006-12-01
AA-AA-000-0000,kri0008,Site,97,21,1504,0.0139627659574468,-0.475856247762576,0,2006-12-01
AA-AA-000-0000,kri0008,Site,146,36,2587,0.0139157325086973,-0.634001575043469,0,2006-12-01
AA-AA-000-0000,kri0008,Site,179,9,662,0.013595166163142,-0.354875364571618,0,2006-12-01
AA-AA-000-0000,kri0008,Site,135,21,1545,0.0135922330097087,-0.542617042165821,0,2006-12-01
AA-AA-000-0000,kri0008,Site,141,55,4055,0.0135635018495684,-0.886649510630302,0,2006-12-01
AA-AA-000-0000,kri0008,Site,152,15,1119,0.0134048257372654,-0.48775297940928,0,2006-12-01
AA-AA-000-0000,kri0008,Site,143,89,6652,0.0133794347564642,-1.19779329795813,0,2006-12-01
AA-AA-000-0000,kri0008,Site,60,18,1350,0.0133333333333333,-0.546616062440021,0,2006-12-01
AA-AA-000-0000,kri0008,Site,153,51,3896,0.0130903490759754,-0.991404558180721,0,2006-12-01
AA-AA-000-0000,kri0008,Site,92,50,3829,0.0130582397492818,-0.991071652797547,0,2006-12-01
AA-AA-000-0000,kri0008,Site,113,25,1930,0.0129533678756477,-0.722705389579649,0,2006-12-01
AA-AA-000-0000,kri0008,Site,150,18,1391,0.01294033069734,-0.615558442486921,0,2006-12-01
AA-AA-000-0000,kri0008,Site,67,33,2551,0.0129361034888279,-0.834490472966052,0,2006-12-01
AA-AA-000-0000,kri0008,Site,29,6,467,0.012847965738758,-0.364934560330383,0,2006-12-01
AA-AA-000-0000,kri0008,Site,147,3,236,0.0127118644067797,-0.268084613427386,0,2006-12-01
AA-AA-000-0000,kri0008,Site,15,3,236,0.0127118644067797,-0.268084613427386,0,2006-12-01
AA-AA-000-0000,kri0008,Site,50,25,1971,0.0126839167935058,-0.779884361710095,0,2006-12-01
AA-AA-000-0000,kri0008,Site,126,20,1581,0.0126502213788741,-0.704026913743525,0,2006-12-01
AA-AA-000-0000,kri0008,Site,83,25,2012,0.0124254473161034,-0.835969548614417,0,2006-12-01
AA-AA-000-0000,kri0008,Site,58,35,2823,0.0123981579879561,-0.996225400851205,0,2006-12-01
AA-AA-000-0000,kri0008,Site,121,9,734,0.0122615803814714,-0.523308678055912,0,2006-12-01
AA-AA-000-0000,kri0008,Site,130,13,1083,0.0120036934441367,-0.670807002632092,0,2006-12-01
AA-AA-000-0000,kri0008,Site,7,28,2392,0.0117056856187291,-1.05729075342441,0,2006-12-01
AA-AA-000-0000,kri0008,Site,190,14,1196,0.0117056856187291,-0.747617461432237,0,2006-12-01
AA-AA-000-0000,kri0008,Site,149,12,1042,0.0115163147792706,-0.723143489460865,0,2006-12-01
AA-AA-000-0000,kri0008,Site,118,16,1391,0.0115025161754134,-0.837646235501555,0,2006-12-01
AA-AA-000-0000,kri0008,Site,127,11,965,0.0113989637305699,-0.711009557608441,0,2006-12-01
AA-AA-000-0000,kri0008,Site,85,21,1853,0.011332973556395,-0.997021462988885,0,2006-12-01
AA-AA-000-0000,kri0008,Site,176,13,1160,0.0112068965517241,-0.806636216430252,0,2006-12-01
AA-AA-000-0000,kri0008,Site,168,3,272,0.0110294117647059,-0.402723666640838,0,2006-12-01
AA-AA-000-0000,kri0008,Site,119,16,1509,0.0106030483764082,-1.01715896086642,0,2006-12-01
AA-AA-000-0000,kri0008,Site,142,16,1586,0.0100882723833544,-1.1276914593712,0,2006-12-01
AA-AA-000-0000,kri0008,Site,101,6,734,0.00817438692098093,-0.981905966392257,0,2006-12-01
AA-AA-000-0000,kri0008,Site,5,21,2751,0.00763358778625954,-2.01840795070513,0,2006-12-01
AA-AA-000-0000,kri0008,Site,86,14,1976,0.00708502024291498,-1.81162489809139,0,2006-12-01
AA-AA-000-0000,kri0008,Site,151,5,739,0.006765899864682,-1.14381915168075,0,2006-12-01
AA-AA-000-0000,kri0008,Site,80,6,965,0.00621761658031088,-1.37760847706379,0,2006-12-01
AA-AA-000-0000,kri0008,Site,47,5,888,0.00563063063063063,-1.39394679470482,0,2006-12-01
AA-AA-000-0000,kri0008,Site,116,4,734,0.00544959128065395,-1.28763749194982,0,2006-12-01
AA-AA-000-0000,kri0008,Site,134,1,195,0.00512820512820513,-0.682273074075746,0,2006-12-01
AA-AA-000-0000,kri0008,Site,68,2,503,0.00397614314115308,-1.20279236552907,0,2006-12-01
AA-AA-000-0000,kri0008,Site,84,1,272,0.00367647058823529,-0.904954996771027,0,2006-12-01
AA-AA-000-0000,kri0008,Site,41,0,431,0,-1.45525320049416,0,2006-12-01
AA-AA-000-0000,kri0008,Site,27,0,349,0,-1.3095215251165,0,2006-12-01
AA-AA-000-0000,kri0008,Site,148,0,195,0,-0.978852453423385,0,2006-12-01
AA-AA-000-0000,kri0008,Site,124,0,118,0,-0.761449194620201,0,2006-12-01
AA-AA-000-0000,kri0008,Site,32,0,35,0,-0.414699918662567,0,2006-12-01
AA-AA-000-0000,kri0008,Site,33,0,35,0,-0.414699918662567,0,2006-12-01
AA-AA-000-0000,kri0009,Site,46,1,2,0.5,,,2006-12-01
AA-AA-000-0000,kri0009,Site,147,1,3,0.333333333333333,,,2006-12-01
AA-AA-000-0000,kri0009,Site,186,2,13,0.153846153846154,,,2006-12-01
AA-AA-000-0000,kri0009,Site,135,2,21,0.0952380952380952,,,2006-12-01
AA-AA-000-0000,kri0009,Site,5,2,21,0.0952380952380952,,,2006-12-01
AA-AA-000-0000,kri0009,Site,67,3,33,0.0909090909090909,2.50881490695779,1,2006-12-01
AA-AA-000-0000,kri0009,Site,177,3,34,0.0882352941176471,2.45217816481412,1,2006-12-01
AA-AA-000-0000,kri0009,Site,77,7,115,0.0608695652173913,2.73360680926366,1,2006-12-01
AA-AA-000-0000,kri0009,Site,127,1,11,0.0909090909090909,,,2006-12-01
AA-AA-000-0000,kri0009,Site,182,1,12,0.0833333333333333,,,2006-12-01
AA-AA-000-0000,kri0009,Site,130,1,13,0.0769230769230769,,,2006-12-01
AA-AA-000-0000,kri0009,Site,171,1,16,0.0625,,,2006-12-01
AA-AA-000-0000,kri0009,Site,56,3,59,0.0508474576271187,1.4920620137488,0,2006-12-01
AA-AA-000-0000,kri0009,Site,167,2,41,0.0487804878048781,1.16369933026403,0,2006-12-01
AA-AA-000-0000,kri0009,Site,85,1,21,0.0476190476190476,,,2006-12-01
AA-AA-000-0000,kri0009,Site,97,1,21,0.0476190476190476,,,2006-12-01
AA-AA-000-0000,kri0009,Site,174,2,42,0.0476190476190476,1.13224710618871,0,2006-12-01
AA-AA-000-0000,kri0009,Site,6,1,22,0.0454545454545455,,,2006-12-01
AA-AA-000-0000,kri0009,Site,69,5,120,0.0416666666666667,1.51918405146909,0,2006-12-01
AA-AA-000-0000,kri0009,Site,113,1,25,0.04,,,2006-12-01
AA-AA-000-0000,kri0009,Site,83,1,25,0.04,,,2006-12-01
AA-AA-000-0000,kri0009,Site,187,2,53,0.0377358490566038,0.836412315158583,0,2006-12-01
AA-AA-000-0000,kri0009,Site,16,1,28,0.0357142857142857,,,2006-12-01
AA-AA-000-0000,kri0009,Site,7,1,28,0.0357142857142857,,,2006-12-01
AA-AA-000-0000,kri0009,Site,143,3,85,0.0352941176470588,0.922979136632613,0,2006-12-01
AA-AA-000-0000,kri0009,Site,57,1,29,0.0344827586206897,,,2006-12-01
AA-AA-000-0000,kri0009,Site,26,1,34,0.0294117647058824,0.376139382703945,0,2006-12-01
AA-AA-000-0000,kri0009,Site,71,2,69,0.0289855072463768,0.514407523219621,0,2006-12-01
AA-AA-000-0000,kri0009,Site,58,1,35,0.0285714285714286,0.351540080185926,0,2006-12-01
AA-AA-000-0000,kri0009,Site,94,5,176,0.0284090909090909,0.775274938517949,0,2006-12-01
AA-AA-000-0000,kri0009,Site,31,1,36,0.0277777777777778,0.327704612728474,0,2006-12-01
AA-AA-000-0000,kri0009,Site,49,1,38,0.0263157894736842,0.282136259115712,0,2006-12-01
AA-AA-000-0000,kri0009,Site,59,1,38,0.0263157894736842,0.282136259115712,0,2006-12-01
AA-AA-000-0000,kri0009,Site,13,4,156,0.0256410256410256,0.520638508415463,0,2006-12-01
AA-AA-000-0000,kri0009,Site,17,2,80,0.025,0.338134115716,0,2006-12-01
AA-AA-000-0000,kri0009,Site,189,4,178,0.0224719101123596,0.30022643332763,0,2006-12-01
AA-AA-000-0000,kri0009,Site,63,2,95,0.0210526315789474,0.135602655781893,0,2006-12-01
AA-AA-000-0000,kri0009,Site,30,1,49,0.0204081632653061,0.0700826245440741,0,2006-12-01
AA-AA-000-0000,kri0009,Site,4,1,49,0.0204081632653061,0.0700826245440741,0,2006-12-01
AA-AA-000-0000,kri0009,Site,138,1,57,0.0175438596491228,-0.0553010150754611,0,2006-12-01
AA-AA-000-0000,kri0009,Site,156,1,57,0.0175438596491228,-0.0553010150754611,0,2006-12-01
AA-AA-000-0000,kri0009,Site,61,1,63,0.0158730158730159,-0.138408374856932,0,2006-12-01
AA-AA-000-0000,kri0009,Site,155,1,69,0.0144927536231884,-0.214244843258492,0,2006-12-01
AA-AA-000-0000,kri0009,Site,10,1,76,0.0131578947368421,-0.295284629860156,0,2006-12-01
AA-AA-000-0000,kri0009,Site,166,1,85,0.0117647058823529,-0.390023075829421,0,2006-12-01
AA-AA-000-0000,kri0009,Site,43,1,91,0.010989010989011,-0.448341360793718,0,2006-12-01
AA-AA-000-0000,kri0009,Site,173,1,107,0.00934579439252336,-0.58904102649134,0,2006-12-01
AA-AA-000-0000,kri0009,Site,139,2,217,0.00921658986175115,-0.85036848236019,0,2006-12-01
AA-AA-000-0000,kri0009,Site,172,1,128,0.0078125,-0.749252903351049,0,2006-12-01
AA-AA-000-0000,kri0009,Site,62,0,175,0,-1.50161580085282,0,2006-12-01
AA-AA-000-0000,kri0009,Site,140,0,121,0,-1.24862633462966,0,2006-12-01
AA-AA-000-0000,kri0009,Site,114,0,72,0,-0.963176889146985,0,2006-12-01
AA-AA-000-0000,kri0009,Site,157,0,72,0,-0.963176889146985,0,2006-12-01
AA-AA-000-0000,kri0009,Site,106,0,60,0,-0.879256181755761,0,2006-12-01
AA-AA-000-0000,kri0009,Site,54,0,58,0,-0.864477714413272,0,2006-12-01
AA-AA-000-0000,kri0009,Site,141,0,54,0,-0.834135654339357,0,2006-12-01
AA-AA-000-0000,kri0009,Site,153,0,51,0,-0.810634145704683,0,2006-12-01
AA-AA-000-0000,kri0009,Site,76,0,51,0,-0.810634145704683,0,2006-12-01
AA-AA-000-0000,kri0009,Site,92,0,48,0,-0.786430636817116,0,2006-12-01
AA-AA-000-0000,kri0009,Site,8,0,46,0,-0.769872347916232,0,2006-12-01
AA-AA-000-0000,kri0009,Site,91,0,46,0,-0.769872347916232,0,2006-12-01
AA-AA-000-0000,kri0009,Site,39,0,45,0,-0.761458189834996,0,2006-12-01
AA-AA-000-0000,kri0009,Site,170,0,44,0,-0.752950010058787,0,2006-12-01
AA-AA-000-0000,kri0009,Site,35,0,41,0,-0.72682814061492,0,2006-12-01
AA-AA-000-0000,kri0009,Site,98,0,40,0,-0.717909666163146,0,2006-12-01
AA-AA-000-0000,kri0009,Site,111,0,39,0,-0.708878996409978,0,2006-12-01
AA-AA-000-0000,kri0009,Site,164,0,38,0,-0.699731787424264,0,2006-12-01
AA-AA-000-0000,kri0009,Site,146,0,36,0,-0.681068909797997,0,2006-12-01
AA-AA-000-0000,kri0009,Site,136,0,34,0,-0.661880008351142,0,2006-12-01
AA-AA-000-0000,kri0009,Site,12,0,33,0,-0.652073836490658,0,2006-12-01
AA-AA-000-0000,kri0009,Site,137,0,30,0,-0.62172800851969,0,2006-12-01
AA-AA-000-0000,kri0009,Site,96,0,30,0,-0.62172800851969,0,2006-12-01
AA-AA-000-0000,kri0009,Site,122,0,29,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,131,0,29,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,70,0,29,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,11,0,28,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,50,0,25,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,163,0,24,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,23,0,23,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,53,0,23,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,126,0,20,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,150,0,18,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,60,0,18,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,28,0,17,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,118,0,16,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,119,0,16,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,142,0,16,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,152,0,15,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,190,0,14,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,51,0,14,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,86,0,14,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,104,0,13,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,176,0,13,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,149,0,12,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,121,0,9,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,101,0,6,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,179,0,6,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,29,0,6,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,80,0,6,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,128,0,5,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,151,0,5,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,18,0,5,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,47,0,5,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,116,0,4,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,87,0,4,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,15,0,3,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,168,0,3,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,22,0,2,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,68,0,2,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,134,0,1,0,,,2006-12-01
AA-AA-000-0000,kri0009,Site,84,0,1,0,,,2006-12-01
AA-AA-000-0000,kri0010,Site,153,34,456,0.0745614035087719,3.40180741618108,2,2006-12-01
AA-AA-000-0000,kri0010,Site,168,4,32,0.125,2.29107888619082,1,2006-12-01
AA-AA-000-0000,kri0010,Site,85,2,217,0.00921658986175115,-2.34243155210129,-1,2006-12-01
AA-AA-000-0000,kri0010,Site,46,2,14,0.142857142857143,,,2006-12-01
AA-AA-000-0000,kri0010,Site,124,1,14,0.0714285714285714,,,2006-12-01
AA-AA-000-0000,kri0010,Site,22,1,14,0.0714285714285714,,,2006-12-01
AA-AA-000-0000,kri0010,Site,80,8,113,0.0707964601769912,1.49846565775496,0,2006-12-01
AA-AA-000-0000,kri0010,Site,126,13,185,0.0702702702702703,1.88245066087749,0,2006-12-01
AA-AA-000-0000,kri0010,Site,23,12,173,0.069364161849711,1.76231771383384,0,2006-12-01
AA-AA-000-0000,kri0010,Site,149,8,122,0.0655737704918033,1.27598364652176,0,2006-12-01
AA-AA-000-0000,kri0010,Site,49,13,205,0.0634146341463415,1.50343101391286,0,2006-12-01
AA-AA-000-0000,kri0010,Site,28,6,96,0.0625,0.985171589777921,0,2006-12-01
AA-AA-000-0000,kri0010,Site,127,7,113,0.0619469026548673,1.04020560346313,0,2006-12-01
AA-AA-000-0000,kri0010,Site,118,10,163,0.0613496932515337,1.21217767568951,0,2006-12-01
AA-AA-000-0000,kri0010,Site,167,20,330,0.0606060606060606,1.65895691420145,0,2006-12-01
AA-AA-000-0000,kri0010,Site,155,21,358,0.058659217877095,1.54846236426887,0,2006-12-01
AA-AA-000-0000,kri0010,Site,47,6,104,0.0576923076923077,0.786560478032146,0,2006-12-01
AA-AA-000-0000,kri0010,Site,151,5,87,0.0574712643678161,0.709364119404515,0,2006-12-01
AA-AA-000-0000,kri0010,Site,11,12,213,0.0563380281690141,1.02937192670581,0,2006-12-01
AA-AA-000-0000,kri0010,Site,76,21,380,0.0552631578947368,1.27283991931409,0,2006-12-01
AA-AA-000-0000,kri0010,Site,164,10,181,0.0552486187845304,0.877505696377711,0,2006-12-01
AA-AA-000-0000,kri0010,Site,98,10,181,0.0552486187845304,0.877505696377711,0,2006-12-01
AA-AA-000-0000,kri0010,Site,29,3,55,0.0545454545454545,0.458314471428656,0,2006-12-01
AA-AA-000-0000,kri0010,Site,141,25,475,0.0526315789473684,1.1436859924862,0,2006-12-01
AA-AA-000-0000,kri0010,Site,170,20,383,0.0522193211488251,0.987671409634824,0,2006-12-01
AA-AA-000-0000,kri0010,Site,182,4,77,0.051948051948052,0.431256141786172,0,2006-12-01
AA-AA-000-0000,kri0010,Site,50,12,231,0.051948051948052,0.746957548649777,0,2006-12-01
AA-AA-000-0000,kri0010,Site,53,8,155,0.0516129032258065,0.591539109900195,0,2006-12-01
AA-AA-000-0000,kri0010,Site,92,23,449,0.0512249443207127,0.966748295306074,0,2006-12-01
AA-AA-000-0000,kri0010,Site,68,3,59,0.0508474576271187,0.336317392279924,0,2006-12-01
AA-AA-000-0000,kri0010,Site,166,32,630,0.0507936507936508,1.09241064795878,0,2006-12-01
AA-AA-000-0000,kri0010,Site,106,20,397,0.0503778337531486,0.826823517906491,0,2006-12-01
AA-AA-000-0000,kri0010,Site,131,10,199,0.050251256281407,0.576690095501654,0,2006-12-01
AA-AA-000-0000,kri0010,Site,31,10,199,0.050251256281407,0.576690095501654,0,2006-12-01
AA-AA-000-0000,kri0010,Site,140,51,1017,0.0501474926253687,1.2875765932221,0,2006-12-01
AA-AA-000-0000,kri0010,Site,156,20,402,0.0497512437810945,0.770814449502275,0,2006-12-01
AA-AA-000-0000,kri0010,Site,128,2,41,0.0487804878048781,0.215886570057686,0,2006-12-01
AA-AA-000-0000,kri0010,Site,143,38,780,0.0487179487179487,0.933123103333998,0,2006-12-01
AA-AA-000-0000,kri0010,Site,4,16,330,0.0484848484848485,0.586316279265719,0,2006-12-01
AA-AA-000-0000,kri0010,Site,77,39,818,0.0476772616136919,0.810589393019856,0,2006-12-01
AA-AA-000-0000,kri0010,Site,35,15,316,0.0474683544303798,0.485720787453758,0,2006-12-01
AA-AA-000-0000,kri0010,Site,56,21,448,0.046875,0.517159280779301,0,2006-12-01
AA-AA-000-0000,kri0010,Site,70,7,150,0.0466666666666667,0.286818229558984,0,2006-12-01
AA-AA-000-0000,kri0010,Site,83,11,236,0.0466101694915254,0.355535528981634,0,2006-12-01
AA-AA-000-0000,kri0010,Site,121,4,86,0.0465116279069768,0.210171345469285,0,2006-12-01
AA-AA-000-0000,kri0010,Site,71,18,389,0.0462724935732648,0.424015651411013,0,2006-12-01
AA-AA-000-0000,kri0010,Site,8,24,519,0.046242774566474,0.486470264925409,0,2006-12-01
AA-AA-000-0000,kri0010,Site,152,6,131,0.0458015267175573,0.219802030242986,0,2006-12-01
AA-AA-000-0000,kri0010,Site,96,8,176,0.0454545454545455,0.232348378698122,0,2006-12-01
AA-AA-000-0000,kri0010,Site,174,15,331,0.0453172205438067,0.306467138957621,0,2006-12-01
AA-AA-000-0000,kri0010,Site,30,17,379,0.0448548812664908,0.284090156944735,0,2006-12-01
AA-AA-000-0000,kri0010,Site,138,17,380,0.0447368421052632,0.273255640639275,0,2006-12-01
AA-AA-000-0000,kri0010,Site,187,14,320,0.04375,0.164761438004497,0,2006-12-01
AA-AA-000-0000,kri0010,Site,114,22,505,0.0435643564356436,0.186656509905015,0,2006-12-01
AA-AA-000-0000,kri0010,Site,134,1,23,0.0434782608695652,,,2006-12-01
AA-AA-000-0000,kri0010,Site,148,1,23,0.0434782608695652,,,2006-12-01
AA-AA-000-0000,kri0010,Site,62,54,1243,0.0434432823813355,0.272047773388863,0,2006-12-01
AA-AA-000-0000,kri0010,Site,5,14,323,0.043343653250774,0.129956597907277,0,2006-12-01
AA-AA-000-0000,kri0010,Site,142,8,186,0.0430107526881721,0.0765006024550743,0,2006-12-01
AA-AA-000-0000,kri0010,Site,6,6,141,0.0425531914893617,0.04013938333787,0,2006-12-01
AA-AA-000-0000,kri0010,Site,157,16,376,0.0425531914893617,0.0655473385118363,0,2006-12-01
AA-AA-000-0000,kri0010,Site,173,40,945,0.0423280423280423,0.0701986034000471,0,2006-12-01
AA-AA-000-0000,kri0010,Site,54,21,502,0.0418326693227092,-0.00290339926027071,0,2006-12-01
AA-AA-000-0000,kri0010,Site,177,12,288,0.0416666666666667,-0.0159225559658053,0,2006-12-01
AA-AA-000-0000,kri0010,Site,67,12,299,0.040133779264214,-0.145344840405501,0,2006-12-01
AA-AA-000-0000,kri0010,Site,91,13,327,0.0397553516819572,-0.185333579649387,0,2006-12-01
AA-AA-000-0000,kri0010,Site,94,41,1034,0.0396518375241779,-0.34577934980894,0,2006-12-01
AA-AA-000-0000,kri0010,Site,61,17,429,0.0396270396270396,-0.225226254215385,0,2006-12-01
AA-AA-000-0000,kri0010,Site,146,12,303,0.0396039603960396,-0.191240044940289,0,2006-12-01
AA-AA-000-0000,kri0010,Site,17,26,664,0.0391566265060241,-0.339253341062341,0,2006-12-01
AA-AA-000-0000,kri0010,Site,69,35,902,0.0388026607538803,-0.447192499565614,0,2006-12-01
AA-AA-000-0000,kri0010,Site,179,3,78,0.0384615384615385,-0.146179904131318,0,2006-12-01
AA-AA-000-0000,kri0010,Site,59,12,314,0.0382165605095541,-0.314442083633091,0,2006-12-01
AA-AA-000-0000,kri0010,Site,10,15,402,0.0373134328358209,-0.443995112729334,0,2006-12-01
AA-AA-000-0000,kri0010,Site,139,63,1704,0.0369718309859155,-0.982805165107938,0,2006-12-01
AA-AA-000-0000,kri0010,Site,12,7,191,0.0366492146596859,-0.350760192701298,0,2006-12-01
AA-AA-000-0000,kri0010,Site,111,8,219,0.0365296803652968,-0.384208622273937,0,2006-12-01
AA-AA-000-0000,kri0010,Site,171,6,167,0.0359281437125749,-0.373376241844567,0,2006-12-01
AA-AA-000-0000,kri0010,Site,147,1,28,0.0357142857142857,,,2006-12-01
AA-AA-000-0000,kri0010,Site,189,41,1149,0.0356832027850305,-1.01981947086012,0,2006-12-01
AA-AA-000-0000,kri0010,Site,113,8,226,0.0353982300884956,-0.473159879545937,0,2006-12-01
AA-AA-000-0000,kri0010,Site,172,29,859,0.0337601862630966,-1.15633515990612,0,2006-12-01
AA-AA-000-0000,kri0010,Site,13,31,927,0.0334412081984898,-1.24854222795707,0,2006-12-01
AA-AA-000-0000,kri0010,Site,57,6,181,0.0331491712707182,-0.570838981674555,0,2006-12-01
AA-AA-000-0000,kri0010,Site,51,10,305,0.0327868852459016,-0.771831743315551,0,2006-12-01
AA-AA-000-0000,kri0010,Site,136,6,185,0.0324324324324324,-0.624601672840134,0,2006-12-01
AA-AA-000-0000,kri0010,Site,137,6,185,0.0324324324324324,-0.624601672840134,0,2006-12-01
AA-AA-000-0000,kri0010,Site,122,5,155,0.032258064516129,-0.582294741272572,0,2006-12-01
AA-AA-000-0000,kri0010,Site,58,10,331,0.0302114803625378,-1.03230674381216,0,2006-12-01
AA-AA-000-0000,kri0010,Site,63,17,568,0.0299295774647887,-1.38501560625514,0,2006-12-01
AA-AA-000-0000,kri0010,Site,26,6,203,0.0295566502463054,-0.853880051917543,0,2006-12-01
AA-AA-000-0000,kri0010,Site,39,9,311,0.0289389067524116,-1.10995702655486,0,2006-12-01
AA-AA-000-0000,kri0010,Site,7,8,280,0.0285714285714286,-1.08314025921345,0,2006-12-01
AA-AA-000-0000,kri0010,Site,163,6,210,0.0285714285714286,-0.938026980340506,0,2006-12-01
AA-AA-000-0000,kri0010,Site,190,4,140,0.0285714285714286,-0.765895822265983,0,2006-12-01
AA-AA-000-0000,kri0010,Site,135,5,181,0.0276243093922652,-0.932925151187622,0,2006-12-01
AA-AA-000-0000,kri0010,Site,16,5,181,0.0276243093922652,-0.932925151187622,0,2006-12-01
AA-AA-000-0000,kri0010,Site,43,21,763,0.0275229357798165,-1.92908618281273,0,2006-12-01
AA-AA-000-0000,kri0010,Site,27,1,41,0.024390243902439,-0.544893795376367,0,2006-12-01
AA-AA-000-0000,kri0010,Site,116,2,86,0.0232558139534884,-0.840415585541492,0,2006-12-01
AA-AA-000-0000,kri0010,Site,119,4,177,0.0225988700564972,-1.24825459478122,0,2006-12-01
AA-AA-000-0000,kri0010,Site,176,3,136,0.0220588235294118,-1.12485275406137,0,2006-12-01
AA-AA-000-0000,kri0010,Site,86,5,232,0.021551724137931,-1.50678980645356,0,2006-12-01
AA-AA-000-0000,kri0010,Site,186,3,152,0.0197368421052632,-1.328635399525,0,2006-12-01
AA-AA-000-0000,kri0010,Site,41,1,51,0.0196078431372549,-0.774094871671812,0,2006-12-01
AA-AA-000-0000,kri0010,Site,130,2,127,0.015748031496063,-1.43344345932084,0,2006-12-01
AA-AA-000-0000,kri0010,Site,104,1,73,0.0136986301369863,-1.17207440707336,0,2006-12-01
AA-AA-000-0000,kri0010,Site,60,2,158,0.0126582278481013,-1.78804369938144,0,2006-12-01
AA-AA-000-0000,kri0010,Site,150,2,163,0.0122699386503067,-1.84026424113853,0,2006-12-01
AA-AA-000-0000,kri0010,Site,101,1,86,0.0116279069767442,-1.36570905104688,0,2006-12-01
AA-AA-000-0000,kri0010,Site,97,2,176,0.0113636363636364,-1.970812140743,0,2006-12-01
AA-AA-000-0000,kri0010,Site,84,0,32,0,-1.15350072107831,0,2006-12-01
AA-AA-000-0000,kri0010,Site,87,0,32,0,-1.15350072107831,0,2006-12-01
AA-AA-000-0000,kri0010,Site,15,0,28,0,,,2006-12-01
AA-AA-000-0000,kri0010,Site,18,0,23,0,,,2006-12-01
AA-AA-000-0000,kri0010,Site,32,0,4,0,,,2006-12-01
AA-AA-000-0000,kri0010,Site,33,0,4,0,,,2006-12-01
AA-AA-000-0000,kri0011,Site,122,15,1319,0.0113722517058378,2.83595599997003,1,2006-12-01
AA-AA-000-0000,kri0011,Site,168,3,272,0.0110294117647059,1.21336963515472,0,2006-12-01
AA-AA-000-0000,kri0011,Site,29,5,467,0.0107066381156317,1.49802349224423,0,2006-12-01
AA-AA-000-0000,kri0011,Site,148,2,195,0.0102564102564103,0.885200825121799,0,2006-12-01
