StudyID,GroupLevel,MetricID,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate,ScoreExtra
AA-AA-000-0000,Site,kri0007,104,1,3,0.333333333,1.843713551,0,01.09.2008,1.843713551
AA-AA-000-0000,Site,kri0007,190,1,3,0.333333333,1.843713551,0,01.09.2008,1.843713551
AA-AA-000-0000,Site,kri0007,39,1,3,0.333333333,1.843713551,0,01.09.2008,1.843713551
AA-AA-000-0000,Site,kri0007,50,1,3,0.333333333,1.843713551,0,01.09.2008,1.843713551
AA-AA-000-0000,Site,kri0007,83,1,3,0.333333333,1.843713551,0,01.09.2008,1.843713551
AA-AA-000-0000,Site,kri0007,91,1,4,0.25,1.487339569,0,01.09.2008,1.487339569
AA-AA-000-0000,Site,kri0007,131,1,5,0.2,1.23249953,0,01.09.2008,1.23249953
AA-AA-000-0000,Site,kri0007,114,1,6,0.166666667,1.035818309,0,01.09.2008,1.035818309
AA-AA-000-0000,Site,kri0007,166,1,7,0.142857143,0.876310599,0,01.09.2008,0.876310599
AA-AA-000-0000,Site,kri0007,77,1,8,0.125,0.742382044,0,01.09.2008,0.742382044
AA-AA-000-0000,Site,kri0007,94,1,10,0.1,0.52567196,0,01.09.2008,0.52567196
AA-AA-000-0000,Site,kri0007,143,1,11,0.090909091,0.435260055,0,01.09.2008,0.435260055
AA-AA-000-0000,Site,kri0007,43,1,14,0.071428571,0.210445528,0,01.09.2008,0.210445528
AA-AA-000-0000,Site,kri0007,140,1,20,0.05,-0.117380908,0,01.09.2008,0.117380908
AA-AA-000-0000,Site,kri0007,139,0,23,0,-1.048974999,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,5,0,17,0,-0.90183208,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,62,0,10,0,-0.691673631,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,86,0,10,0,-0.691673631,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,172,0,9,0,-0.656179222,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,189,0,8,0,-0.618651703,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,10,0,7,0,-0.578695679,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,173,0,7,0,-0.578695679,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,54,0,7,0,-0.578695679,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,56,0,6,0,-0.535768091,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,69,0,6,0,-0.535768091,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,8,0,6,0,-0.535768091,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,118,0,5,0,-0.489087115,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,58,0,5,0,-0.489087115,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,121,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,122,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,142,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,17,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,174,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,49,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,51,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,59,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,61,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,63,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,67,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,76,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,85,0,4,0,-0.437452814,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,113,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,141,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,153,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,156,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,157,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,163,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,167,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,177,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,187,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,30,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,35,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,4,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,71,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,92,0,3,0,-0.37884525,0,01.09.2008,0
AA-AA-000-0000,Site,kri0007,106,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,107,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,11,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,119,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,127,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,134,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,138,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,146,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,147,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,152,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,155,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,160,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,176,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,32,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,34,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,47,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,60,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,68,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,7,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,70,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,75,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,80,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,84,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,96,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,97,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,98,0,2,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,101,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,103,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,105,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,111,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,116,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,12,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,123,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,124,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,126,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,128,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,130,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,133,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,135,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,136,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,137,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,148,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,149,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,150,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,151,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,16,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,162,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,164,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,168,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,171,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,179,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,18,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,180,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,185,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,20,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,22,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,23,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,25,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,26,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,27,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,3,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,31,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,33,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,36,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,40,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,41,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,44,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,46,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,57,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,6,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,72,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0007,87,0,1,0,,,01.09.2008,0
AA-AA-000-0000,Site,kri0008,179,144,2032,0.070866142,7.752143643,2,01.09.2008,1116.308685
AA-AA-000-0000,Site,kri0008,111,67,1863,0.0359635,2.410809588,1,01.09.2008,161.5242424
AA-AA-000-0000,Site,kri0008,171,63,2037,0.030927835,1.764750169,0,01.09.2008,111.1792606
AA-AA-000-0000,Site,kri0008,151,55,1827,0.030103996,1.554156408,0,01.09.2008,85.47860245
AA-AA-000-0000,Site,kri0008,40,12,426,0.028169014,0.617595229,0,01.09.2008,7.411142752
AA-AA-000-0000,Site,kri0008,70,80,3013,0.02655161,1.347107955,0,01.09.2008,107.7686364
AA-AA-000-0000,Site,kri0008,130,41,1627,0.025199754,0.808499416,0,01.09.2008,33.14847607
AA-AA-000-0000,Site,kri0008,124,39,1550,0.02516129,0.784097826,0,01.09.2008,30.5798152
AA-AA-000-0000,Site,kri0008,63,140,5584,0.025071633,1.465964637,0,01.09.2008,205.2350491
AA-AA-000-0000,Site,kri0008,186,41,1637,0.025045816,0.790259017,0,01.09.2008,32.40061972
AA-AA-000-0000,Site,kri0008,164,38,1545,0.024595469,0.708839779,0,01.09.2008,26.93591162
AA-AA-000-0000,Site,kri0008,6,37,1509,0.024519549,0.690721091,0,01.09.2008,25.55668035
AA-AA-000-0000,Site,kri0008,17,167,6965,0.023977028,1.333314651,0,01.09.2008,222.6635468
AA-AA-000-0000,Site,kri0008,128,36,1504,0.02393617,0.614306433,0,01.09.2008,22.11503158
AA-AA-000-0000,Site,kri0008,155,73,3054,0.023903078,0.86929385,0,01.09.2008,63.45845108
AA-AA-000-0000,Site,kri0008,189,320,13432,0.023823705,1.792461446,0,01.09.2008,573.5876628
AA-AA-000-0000,Site,kri0008,39,102,4342,0.023491479,0.946285849,0,01.09.2008,96.5211566
AA-AA-000-0000,Site,kri0008,122,70,3022,0.023163468,0.729460092,0,01.09.2008,51.06220644
AA-AA-000-0000,Site,kri0008,166,186,8073,0.023039762,1.155283597,0,01.09.2008,214.882749
AA-AA-000-0000,Site,kri0008,30,115,5004,0.022981615,0.895872084,0,01.09.2008,103.0252896
AA-AA-000-0000,Site,kri0008,116,36,1581,0.022770398,0.475621731,0,01.09.2008,17.12238232
AA-AA-000-0000,Site,kri0008,12,37,1627,0.022741242,0.478578626,0,01.09.2008,17.70740916
AA-AA-000-0000,Site,kri0008,49,91,4054,0.022446966,0.693106373,0,01.09.2008,63.0726799
AA-AA-000-0000,Site,kri0008,94,282,12724,0.022162842,1.121293311,0,01.09.2008,316.2047138
AA-AA-000-0000,Site,kri0008,150,40,1817,0.022014309,0.402661671,0,01.09.2008,16.10646684
AA-AA-000-0000,Site,kri0008,22,32,1468,0.021798365,0.334404751,0,01.09.2008,10.70095202
AA-AA-000-0000,Site,kri0008,170,188,8632,0.021779425,0.805041668,0,01.09.2008,151.3478337
AA-AA-000-0000,Site,kri0008,13,184,8454,0.021764845,0.792237992,0,01.09.2008,145.7717905
AA-AA-000-0000,Site,kri0008,41,35,1627,0.021511985,0.313618231,0,01.09.2008,10.97663807
AA-AA-000-0000,Site,kri0008,136,34,1581,0.021505376,0.308278739,0,01.09.2008,10.48147712
AA-AA-000-0000,Site,kri0008,11,67,3131,0.021398914,0.41401064,0,01.09.2008,27.73871291
AA-AA-000-0000,Site,kri0008,29,57,2664,0.021396396,0.381456612,0,01.09.2008,21.74302686
AA-AA-000-0000,Site,kri0008,31,36,1699,0.021188935,0.276181712,0,01.09.2008,9.942541614
AA-AA-000-0000,Site,kri0008,8,175,8319,0.021036182,0.564778401,0,01.09.2008,98.83622018
AA-AA-000-0000,Site,kri0008,84,38,1817,0.020913594,0.246564152,0,01.09.2008,9.369437762
AA-AA-000-0000,Site,kri0008,153,108,5169,0.02089379,0.411131279,0,01.09.2008,44.40217815
AA-AA-000-0000,Site,kri0008,59,112,5415,0.020683287,0.369265947,0,01.09.2008,41.35778608
AA-AA-000-0000,Site,kri0008,67,98,4748,0.02064027,0.335914888,0,01.09.2008,32.91965901
AA-AA-000-0000,Site,kri0008,101,35,1699,0.020600353,0.1954681,0,01.09.2008,6.841383502
AA-AA-000-0000,Site,kri0008,98,50,2433,0.02055076,0.225772505,0,01.09.2008,11.28862527
AA-AA-000-0000,Site,kri0008,23,35,1704,0.020539906,0.187454073,0,01.09.2008,6.560892546
AA-AA-000-0000,Site,kri0008,71,72,3516,0.020477816,0.257019093,0,01.09.2008,18.50537466
AA-AA-000-0000,Site,kri0008,53,27,1319,0.020470053,0.156483309,0,01.09.2008,4.22504933
AA-AA-000-0000,Site,kri0008,157,85,4173,0.020369039,0.256626805,0,01.09.2008,21.8132784
AA-AA-000-0000,Site,kri0008,174,101,5025,0.020099502,0.218041931,0,01.09.2008,22.02223504
AA-AA-000-0000,Site,kri0008,168,31,1545,0.020064725,0.116354905,0,01.09.2008,3.607002067
AA-AA-000-0000,Site,kri0008,163,90,4491,0.02004008,0.19288266,0,01.09.2008,17.35943936
AA-AA-000-0000,Site,kri0008,173,224,11179,0.02003757,0.303432029,0,01.09.2008,67.96877446
AA-AA-000-0000,Site,kri0008,69,195,9737,0.020026702,0.279618588,0,01.09.2008,54.5256247
AA-AA-000-0000,Site,kri0008,114,147,7360,0.019972826,0.227726875,0,01.09.2008,33.47585062
AA-AA-000-0000,Site,kri0008,50,80,4060,0.019704433,0.112241531,0,01.09.2008,8.979322483
AA-AA-000-0000,Site,kri0008,187,91,4635,0.019633225,0.10379795,0,01.09.2008,9.445613475
AA-AA-000-0000,Site,kri0008,26,34,1735,0.019596542,0.0584223,0,01.09.2008,1.98635821
AA-AA-000-0000,Site,kri0008,56,149,7648,0.019482218,0.089397413,0,01.09.2008,13.32021448
AA-AA-000-0000,Site,kri0008,87,30,1545,0.019417476,0.031714209,0,01.09.2008,0.951426273
AA-AA-000-0000,Site,kri0008,32,54,2782,0.019410496,0.041331947,0,01.09.2008,2.231925131
AA-AA-000-0000,Site,kri0008,141,95,4943,0.019219098,0.010324833,0,01.09.2008,0.98085912
AA-AA-000-0000,Site,kri0008,10,130,6784,0.019162736,-0.003348735,0,01.09.2008,0.435335563
AA-AA-000-0000,Site,kri0008,7,60,3162,0.018975332,-0.037345485,0,01.09.2008,2.240729074
AA-AA-000-0000,Site,kri0008,137,30,1581,0.018975332,-0.026407245,0,01.09.2008,0.792217361
AA-AA-000-0000,Site,kri0008,140,415,21901,0.018948906,-0.111296131,0,01.09.2008,46.18789435
AA-AA-000-0000,Site,kri0008,28,44,2325,0.018924731,-0.040140816,0,01.09.2008,1.766195915
AA-AA-000-0000,Site,kri0008,152,48,2546,0.018853103,-0.054029511,0,01.09.2008,2.59341651
AA-AA-000-0000,Site,kri0008,139,585,31038,0.018847864,-0.191717185,0,01.09.2008,112.1545532
AA-AA-000-0000,Site,kri0008,143,214,11399,0.018773577,-0.142571407,0,01.09.2008,30.51028117
AA-AA-000-0000,Site,kri0008,76,119,6339,0.018772677,-0.106556921,0,01.09.2008,12.68027364
AA-AA-000-0000,Site,kri0008,148,29,1545,0.018770227,-0.052926487,0,01.09.2008,1.534868129
AA-AA-000-0000,Site,kri0008,57,29,1545,0.018770227,-0.052926487,0,01.09.2008,1.534868129
AA-AA-000-0000,Site,kri0008,54,174,9336,0.018637532,-0.172759224,0,01.09.2008,30.06010503
AA-AA-000-0000,Site,kri0008,105,23,1242,0.018518519,-0.076965832,0,01.09.2008,1.770214142
AA-AA-000-0000,Site,kri0008,58,126,6806,0.018513077,-0.181663874,0,01.09.2008,22.88964815
AA-AA-000-0000,Site,kri0008,77,200,10846,0.018439978,-0.254655454,0,01.09.2008,50.9310907
AA-AA-000-0000,Site,kri0008,62,270,14665,0.018411183,-0.307715264,0,01.09.2008,83.08312123
AA-AA-000-0000,Site,kri0008,172,227,12350,0.018380567,-0.293704468,0,01.09.2008,66.67091415
AA-AA-000-0000,Site,kri0008,51,96,5225,0.018373206,-0.192808421,0,01.09.2008,18.50960838
AA-AA-000-0000,Site,kri0008,27,29,1586,0.018284994,-0.11791442,0,01.09.2008,3.419518171
AA-AA-000-0000,Site,kri0008,182,12,657,0.01826484,-0.07761096,0,01.09.2008,0.931331521
AA-AA-000-0000,Site,kri0008,83,67,3670,0.018256131,-0.185186635,0,01.09.2008,12.40750457
AA-AA-000-0000,Site,kri0008,121,73,4014,0.018186348,-0.208380267,0,01.09.2008,15.21175948
AA-AA-000-0000,Site,kri0008,92,85,4676,0.01817793,-0.226823207,0,01.09.2008,19.27997258
AA-AA-000-0000,Site,kri0008,16,28,1545,0.018122977,-0.137567183,0,01.09.2008,3.851881138
AA-AA-000-0000,Site,kri0008,106,60,3393,0.017683466,-0.289038639,0,01.09.2008,17.34231832
AA-AA-000-0000,Site,kri0008,146,60,3398,0.017657446,-0.294297782,0,01.09.2008,17.65786691
AA-AA-000-0000,Site,kri0008,149,30,1699,0.017657446,-0.208099957,0,01.09.2008,6.242998718
AA-AA-000-0000,Site,kri0008,138,57,3244,0.0175709,-0.303950961,0,01.09.2008,17.32520477
AA-AA-000-0000,Site,kri0008,68,27,1539,0.01754386,-0.212883758,0,01.09.2008,5.747861477
AA-AA-000-0000,Site,kri0008,177,79,4532,0.017431598,-0.390458823,0,01.09.2008,30.84624706
AA-AA-000-0000,Site,kri0008,127,43,2469,0.017415958,-0.290783336,0,01.09.2008,12.50368343
AA-AA-000-0000,Site,kri0008,167,59,3403,0.017337643,-0.35658055,0,01.09.2008,21.03825242
AA-AA-000-0000,Site,kri0008,142,97,5636,0.017210788,-0.49057764,0,01.09.2008,47.58603108
AA-AA-000-0000,Site,kri0008,91,105,6113,0.017176509,-0.519832459,0,01.09.2008,54.58240822
AA-AA-000-0000,Site,kri0008,60,49,2854,0.017168886,-0.356546924,0,01.09.2008,17.47079929
AA-AA-000-0000,Site,kri0008,5,243,14186,0.017129564,-0.810494422,0,01.09.2008,196.9501446
AA-AA-000-0000,Site,kri0008,96,33,1930,0.017098446,-0.303498354,0,01.09.2008,10.01544569
AA-AA-000-0000,Site,kri0008,118,73,4285,0.017036173,-0.465785291,0,01.09.2008,34.00232623
AA-AA-000-0000,Site,kri0008,119,53,3126,0.016954575,-0.413014831,0,01.09.2008,21.88978606
AA-AA-000-0000,Site,kri0008,46,2,118,0.016949153,-0.080439874,0,01.09.2008,0.160879749
AA-AA-000-0000,Site,kri0008,18,26,1545,0.016828479,-0.306848576,0,01.09.2008,7.978062979
AA-AA-000-0000,Site,kri0008,156,78,4707,0.016571064,-0.594344923,0,01.09.2008,46.35890401
AA-AA-000-0000,Site,kri0008,113,53,3203,0.016546987,-0.494814282,0,01.09.2008,26.22515696
AA-AA-000-0000,Site,kri0008,123,16,970,0.016494845,-0.277704003,0,01.09.2008,4.443264054
AA-AA-000-0000,Site,kri0008,33,24,1468,0.016348774,-0.360252269,0,01.09.2008,8.64605445
AA-AA-000-0000,Site,kri0008,86,209,12919,0.016177723,-1.133387805,0,01.09.2008,236.8780512
AA-AA-000-0000,Site,kri0008,4,68,4250,0.016,-0.688613788,0,01.09.2008,46.82573756
AA-AA-000-0000,Site,kri0008,47,37,2315,0.015982721,-0.510991691,0,01.09.2008,18.90669256
AA-AA-000-0000,Site,kri0008,85,72,4707,0.015296367,-0.885297777,0,01.09.2008,63.74143991
AA-AA-000-0000,Site,kri0008,61,65,4291,0.015147984,-0.877609618,0,01.09.2008,57.04462517
AA-AA-000-0000,Site,kri0008,43,237,15695,0.01510035,-1.698281808,0,01.09.2008,402.4927884
AA-AA-000-0000,Site,kri0008,134,37,2469,0.014985824,-0.692513252,0,01.09.2008,25.62299034
AA-AA-000-0000,Site,kri0008,147,42,2869,0.014639247,-0.808265354,0,01.09.2008,33.94714485
AA-AA-000-0000,Site,kri0008,97,24,1699,0.014125956,-0.692381626,0,01.09.2008,16.61715903
AA-AA-000-0000,Site,kri0008,160,19,1355,0.01402214,-0.631041288,0,01.09.2008,11.98978447
AA-AA-000-0000,Site,kri0008,80,41,2931,0.0139884,-0.934179867,0,01.09.2008,38.30137455
AA-AA-000-0000,Site,kri0008,176,37,2674,0.013836948,-0.918339786,0,01.09.2008,33.97857208
AA-AA-000-0000,Site,kri0008,135,21,1545,0.013592233,-0.730052058,0,01.09.2008,15.33109321
AA-AA-000-0000,Site,kri0008,35,57,4281,0.013314646,-1.275665183,0,01.09.2008,72.71291541
AA-AA-000-0000,Site,kri0008,131,67,5133,0.013052796,-1.459263899,0,01.09.2008,97.7706812
AA-AA-000-0000,Site,kri0008,15,3,236,0.012711864,-0.330323761,0,01.09.2008,0.990971284
AA-AA-000-0000,Site,kri0008,126,20,1581,0.012650221,-0.863122206,0,01.09.2008,17.26244412
AA-AA-000-0000,Site,kri0008,185,16,1273,0.012568735,-0.784171013,0,01.09.2008,12.54673621
AA-AA-000-0000,Site,kri0008,104,26,2089,0.012446146,-1.02317744,0,01.09.2008,26.60261345
AA-AA-000-0000,Site,kri0008,103,5,426,0.011737089,-0.510736263,0,01.09.2008,2.553681316
AA-AA-000-0000,Site,kri0008,72,9,775,0.011612903,-0.700380512,0,01.09.2008,6.303424607
AA-AA-000-0000,Site,kri0008,3,15,1391,0.010783609,-1.041210994,0,01.09.2008,15.61816491
AA-AA-000-0000,Site,kri0008,190,32,3095,0.010339257,-1.635365155,0,01.09.2008,52.33168495
AA-AA-000-0000,Site,kri0008,34,23,2238,0.010277033,-1.400432481,0,01.09.2008,32.20994705
AA-AA-000-0000,Site,kri0008,44,12,1273,0.009426551,-1.157154203,0,01.09.2008,13.88585043
AA-AA-000-0000,Site,kri0008,180,9,1042,0.008637236,-1.131680938,0,01.09.2008,10.18512844
AA-AA-000-0000,Site,kri0008,107,10,1201,0.008326395,-1.250797895,0,01.09.2008,12.50797895
AA-AA-000-0000,Site,kri0008,162,7,888,0.007882883,-1.119498853,0,01.09.2008,7.836491974
AA-AA-000-0000,Site,kri0008,20,8,1042,0.007677543,-1.234745559,0,01.09.2008,9.87796447
AA-AA-000-0000,Site,kri0008,133,2,272,0.007352941,-0.648663468,0,01.09.2008,1.297326935
AA-AA-000-0000,Site,kri0008,36,2,272,0.007352941,-0.648663468,0,01.09.2008,1.297326935
AA-AA-000-0000,Site,kri0008,75,9,1699,0.005297234,-1.903085798,0,01.09.2008,17.12777218
AA-AA-000-0000,Site,kri0008,25,1,590,0.001694915,-1.412576342,0,01.09.2008,1.412576342
AA-AA-000-0000,Site,kri0009,46,1,2,0.5,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,87,3,30,0.1,2.811055074,1,01.09.2008,8.433165221
AA-AA-000-0000,Site,kri0009,168,3,31,0.096774194,2.74288417,1,01.09.2008,8.228652509
AA-AA-000-0000,Site,kri0009,135,2,21,0.095238095,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,186,2,23,0.086956522,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,147,3,40,0.075,2.236723675,1,01.09.2008,6.710171026
AA-AA-000-0000,Site,kri0009,143,11,209,0.052631579,3.048725887,1,01.09.2008,33.53598475
AA-AA-000-0000,Site,kri0009,5,9,236,0.038135593,1.818286449,1,01.09.2008,16.36457804
AA-AA-000-0000,Site,kri0009,182,1,12,0.083333333,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,40,1,12,0.083333333,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,22,2,32,0.0625,1.549257113,0,01.09.2008,3.098514226
AA-AA-000-0000,Site,kri0009,113,3,53,0.056603774,1.719841136,0,01.09.2008,5.159523409
AA-AA-000-0000,Site,kri0009,84,2,38,0.052631579,1.299981086,0,01.09.2008,2.599962172
AA-AA-000-0000,Site,kri0009,7,3,60,0.05,1.503399491,0,01.09.2008,4.510198472
AA-AA-000-0000,Site,kri0009,80,2,41,0.048780488,1.192928841,0,01.09.2008,2.385857682
AA-AA-000-0000,Site,kri0009,177,3,64,0.046875,1.393135291,0,01.09.2008,4.179405874
AA-AA-000-0000,Site,kri0009,127,2,43,0.046511628,1.126716098,0,01.09.2008,2.253432197
AA-AA-000-0000,Site,kri0009,97,1,24,0.041666667,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,56,6,147,0.040816327,1.642496723,0,01.09.2008,9.854980339
AA-AA-000-0000,Site,kri0009,174,4,99,0.04040404,1.321734572,0,01.09.2008,5.286938287
AA-AA-000-0000,Site,kri0009,98,2,50,0.04,0.921080329,0,01.09.2008,1.842160658
AA-AA-000-0000,Site,kri0009,18,1,26,0.038461538,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,171,1,27,0.037037037,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,68,1,27,0.037037037,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,179,2,54,0.037037037,0.818241355,0,01.09.2008,1.636482709
AA-AA-000-0000,Site,kri0009,16,1,28,0.035714286,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,77,7,200,0.035,1.390831296,0,01.09.2008,9.735819075
AA-AA-000-0000,Site,kri0009,57,1,29,0.034482759,,,01.09.2008,0
AA-AA-000-0000,Site,kri0009,187,3,88,0.034090909,0.868140742,0,01.09.2008,2.604422227
